ANON_ID,Class_ID,Question Id,Prompt,Promptly_Response,Stderr,Stdout,Timestamp
97,COMPSCI101 - Lab 11,3,Write me a Python function called speak which requires string values and converts some letters to numbers that look like the letter i.e S=5 e=3 o=0  t=7 a=4 i=1,"

def speak(word):
  output = ''
  for letter in word:
    if letter == 'S':
      output += '5'
    elif letter == 'e':
      output += '3'
    elif letter == 'o':
      output += '0'
    elif letter == 't':
      output += '7'
    elif letter == 'a':
      output += '4'
    elif letter == 'i':
      output += '1'
    else:
      output += letter
  return output","Test failed for input Test
Expected result was 7357
But actual result was T3s7

","Test failed for input Test
Expected result was 7357
But actual result was T3s7

Test failed for input Toast
Expected result was 70457
But actual result was T04s7

Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was C5 ROCK5

Test passed for input Hi

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was ABCDEFGHIJKLMNOPQR5TUVWXYZ

Test passed for input Set a broken toe

Test passed for input thezyrie

Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 4bcd3fgh1jklmn0pqrs7uvwxyz

",2023-08-27T10:04:23.925Z
97,COMPSCI101 - Lab 11,3,Write me a Python function called speak which requires string values and converts some letters to numbers that look like the letter i.e S=5 e = 3 o =0  t =7 a=4 i=1,"

def speak(string):
    output = """"
    for letter in string:
        if letter == ""S"":
            output += ""5""
        elif letter == ""e"":
            output += ""3""
        elif letter == ""o"":
            output += ""0""
        elif letter == ""t"":
            output += ""7""
        elif letter == ""a"":
            output += ""4""
        elif letter == ""i"":
            output += ""1""
        else:
            output += letter
    return output","Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was C5 ROCK5

","Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was C5 ROCK5

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was ABCDEFGHIJKLMNOPQR5TUVWXYZ

Test failed for input Toast
Expected result was 70457
But actual result was T04s7

Test passed for input Hi

Test failed for input abcdefghijklmnopqrstuvwxyz
Expected result was 4bcd3fgh1jklmn0pqr57uvwxyz
But actual result was 4bcd3fgh1jklmn0pqrs7uvwxyz

Test failed for input Test
Expected result was 7357
But actual result was T3s7

Test passed for input thezyrie

Test passed for input Set a broken toe

",2023-08-27T10:04:03.646Z
97,COMPSCI101 - Lab 11,3,Write me a Python function called speak which requires string values and converts some letters to numbers that look like the letter i.e s =5 e = 3 o =0  t =7 a=4 i=1,"

def speak(string):
    new_string = """"
    for char in string:
        if char == 's':
            new_string += '5'
        elif char == 'e':
            new_string += '3'
        elif char == 'o':
            new_string += '0'
        elif char == 't':
            new_string += '7'
        elif char == 'a':
            new_string += '4'
        elif char == 'i':
            new_string += '1'
        else:
            new_string += char
    return new_string","Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was S37 4 br0k3n 703

","Test failed for input Set a broken toe
Expected result was 537 4 br0k3n 703
But actual result was S37 4 br0k3n 703

Test failed for input ABCDEFGHIJKLMNOPQRSTUVWXYZ
Expected result was 4BCD3FGH1JKLMN0PQR57UVWXYZ
But actual result was ABCDEFGHIJKLMNOPQRSTUVWXYZ

Test failed for input Toast
Expected result was 70457
But actual result was T0457

Test failed for input Test
Expected result was 7357
But actual result was T357

Test failed for input CS ROCKS
Expected result was C5 R0CK5
But actual result was CS ROCKS

Test passed for input abcdefghijklmnopqrstuvwxyz

Test passed for input thezyrie

Test passed for input Hi

",2023-08-27T10:03:28.489Z
97,COMPSCI101 - Lab 11,2,Write me a Python function called arrange that require one string value and returns all capital letters first in alphabetical order asc and returns all lowercase letters alphabetical order desc dont include numbers or symbols in one line,"

def arrange(string): return ''.join(sorted([c for c in string if c.isupper()], reverse=False) + sorted([c for c in string if c.islower()], reverse=True))",,"Test passed for input Z1 x2 v*

Test passed for input 3asd32df asdsaf3

Test passed for input abcabc

Test passed for input <3I LOVE CS<3

Test passed for input asdf

Test passed for input T12heZ3yrie1

Test passed for input 123 X 456

Test passed for input abc BCA

",2023-08-27T10:02:11.740Z
97,COMPSCI101 - Lab 11,2,Write me a Python function called arrange that require one string value and returns all capital letters first in alphabetical order asc and returns all lowercase letters alphabetical order desc and numbers las in desc order in one line,"

def arrange(string): return ''.join(sorted(string, key=lambda x: (x.isupper(), x.islower(), x.isdigit(), x.isdigit() and int(x) % 2, x), reverse=True))","Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC33<<  

","Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC33<<  

Test failed for input abc BCA
Expected result was ABCcba
But actual result was CBAcba 

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was sssffdddaaa3332 

Test failed for input 123 X 456
Expected result was X
But actual result was X531642  

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZTyrihee3112

Test passed for input abcabc

Test passed for input asdf

Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was Zxv12*  

",2023-08-27T10:00:58.295Z
97,COMPSCI101 - Lab 11,2,Write me a Python function called arrange that require one string value and returns all capital letters first in alphabetical order asc and returns all lowercase letters alphabetical order desc and numbers las in asc order in one line,"

def arrange(string): return ''.join(sorted(string, key=lambda x: (x.isupper(), x.islower(), x), reverse=True))","Test failed for input 123 X 456
Expected result was X
But actual result was X654321  

","Test failed for input 123 X 456
Expected result was X
But actual result was X654321  

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was sssffdddaaa3332 

Test passed for input abcabc

Test passed for input asdf

Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was Zxv21*  

Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZTyrihee3211

Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC<<33  

Test failed for input abc BCA
Expected result was ABCcba
But actual result was CBAcba 

",2023-08-27T10:00:43.643Z
97,COMPSCI101 - Lab 11,2,Write me a Python function called arrange that require one string value and returns all capital letters first in alphabetical order asc and returns all lowercase letters alphabetical order desc in one line,"

def arrange(string): return ''.join(sorted(string, key=lambda c: (c.isupper(), c.lower()), reverse=True))","Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZTyrihee3211

","Test failed for input T12heZ3yrie1
Expected result was TZyrihee
But actual result was ZTyrihee3211

Test failed for input 3asd32df asdsaf3
Expected result was sssffdddaaa
But actual result was sssffdddaaa3332 

Test passed for input abcabc

Test failed for input 123 X 456
Expected result was X
But actual result was X654321  

Test passed for input asdf

Test failed for input <3I LOVE CS<3
Expected result was CEILOSV
But actual result was VSOLIEC<<33  

Test failed for input abc BCA
Expected result was ABCcba
But actual result was CBAcba 

Test failed for input Z1 x2 v*
Expected result was Zxv
But actual result was Zxv21*  

",2023-08-27T10:00:18.774Z
97,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble that requires two values where you give a string word, and a int negative, zero or positive and depending on the integer will go integer places forward or stay in place or backwards, depending if a negative (backwards), 0 (stay same letter), positive (forwards) in the alphabet and replace the letter and print the create the word","

def scramble(word, num):
  result = ''
  for letter in word:
    num_ascii = ord(letter) + num
    if num_ascii > ord('z'):
      num_ascii -= 26
    elif num_ascii < ord('a'):
      num_ascii += 26
    result += chr(num_ascii)
  return result",,"Test passed for input ('test', 13)

Test passed for input ('abcxyz', 3)

Test passed for input ('test', 26)

Test passed for input ('hello', 3)

Test passed for input ('z', 1)

Test passed for input ('test', -13)

Test passed for input ('test', 0)

Test passed for input ('a', 1)

",2023-08-27T09:59:09.465Z
97,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble that requires two values where you give a string word, and a int negative, zero or positive and depending on the integer will go integer places forward or stay in place or backwards, depending if a negative (backwards), 0 (stay same letter), positive (forwards) in the alphabet and replace the letter and print the create the word","

def scramble(word, num):
  out = ''
  for letter in word:
    out += chr(ord(letter) + num)
  return out","Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

","Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

Test passed for input ('a', 1)

Test failed for input ('z', 1)
Expected result was a
But actual result was {

Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

Test failed for input ('test', 26)
Expected result was test
But actual result was ÂŽÂÂŽ

Test passed for input ('hello', 3)

Test failed for input ('abcxyz', 3)
Expected result was defabc
But actual result was def{|}

Test passed for input ('test', 0)

",2023-08-27T09:58:59.183Z
97,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble that requires two values where you give a string word, and a int negative, zero or positive and depending on the integer will go integer places forward or stay in place or backwards, depending if a negative (backwards), 0 (stay same letter), positive (forwards) in the alphabet and replace the letter and print the create the word","

def scramble(word, n): 
  output = """"
  for char in word: 
    output += chr(ord(char) + n)
  return output","Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

","Test passed for input ('hello', 3)

Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

Test failed for input ('z', 1)
Expected result was a
But actual result was {

Test passed for input ('test', 0)

Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

Test passed for input ('a', 1)

Test failed for input ('abcxyz', 3)
Expected result was defabc
But actual result was def{|}

Test failed for input ('test', 26)
Expected result was test
But actual result was ÂŽÂÂŽ

",2023-08-27T09:58:48.632Z
97,COMPSCI101 - Lab 11,1,"Write me a Python function called scramble that requires two values where you give a string word, and a int negative, zero or positive and depending on the integer will go integer places forward or backwards in the alphabet and replace the letter and print the create the word","

def scramble(word, num):
  new_word = """"
  for letter in word:
    new_letter = chr(ord(letter) + num)
    new_word += new_letter
  return new_word","Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

","Test passed for input ('hello', 3)

Test passed for input ('a', 1)

Test failed for input ('test', -13)
Expected result was grfg
But actual result was gXfg

Test passed for input ('test', 0)

Test failed for input ('z', 1)
Expected result was a
But actual result was {

Test failed for input ('test', 26)
Expected result was test
But actual result was ÂŽÂÂŽ

Test failed for input ('test', 13)
Expected result was grfg
But actual result was ÂrÂ€Â

Test failed for input ('abcxyz', 3)
Expected result was defabc
But actual result was def{|}

",2023-08-27T09:57:28.881Z
98,COMPSCI101 - Lab 10,3,"Generate a Python function called repeat that takes a list of integers as input and returns a new list where each element is repeated a number of times equal to its value. Here are a few test cases:

Input: [1, 2, 3, 4]
Output: [1, 2, 2, 3, 3, 3, 4, 4, 4, 4]

Input: [5]
Output: [5, 5, 5, 5, 5]

Input: [2, 0, 1, 3]
Output: [2, 2, 1, 3, 3, 3]

Please generate a Python function that can solve this problem.","

def repeat(lst):
  new_lst = []
  for i in lst:
    new_lst += [i] * i
  return new_lst",,"Test passed for input [7]

Test passed for input [5, 1, 3, 2]

Test passed for input [1, 1, 1]

Test passed for input [3, 3, 4]

",2023-08-22T10:11:12.837Z
98,COMPSCI101 - Lab 10,3,"Write a Python function called repeat_list_elements that takes a list of integers as input. For each element in the input list, repeat the element itself a number of times equal to its value, and return a new list containing these repeated elements. Define the function and provide a way to test it with the given examples.","

def repeat_list_elements(lst):
    new_lst = []
    for num in lst:
        new_lst += [num] * num
    return new_lst

# Test 
print(repeat_list_elements([1, 2, 3])) # [1, 2, 2, 3, 3, 3]","Traceback (most recent call last):
  File ""/home/jobe/runs/jobe_A1ZcLu/test.c"", line 23, in <module>
    result = repeat(test_input)
NameError: name 'repeat' is not defined
","[1, 2, 2, 3, 3, 3]
[1, 2, 2, 3, 3, 3]
[1, 2, 2, 3, 3, 3]
[1, 2, 2, 3, 3, 3]
",2023-08-22T10:10:02.660Z
